soil_moisture,temperature,humidity,light_intensity,door_state,fan_status,light_status,pump_status,buzzer_status
360,27.017037039598378,38.00551276639375,226,1,0,1,1,1
812,19.34045217270599,82.10673679474542,916,1,0,1,1,1
846,31.85645452108225,36.821898688997244,676,0,1,1,1,1
141,16.86626306749314,39.180089455098916,723,0,1,1,0,1
897,26.548809442520813,27.121494357771024,59,0,0,1,1,0
411,23.009401102661013,46.57846515124309,298,0,1,0,1,1
866,21.015598826673745,62.790917709295094,270,1,0,1,0,1
247,24.64647395763749,28.801537032741294,1001,0,1,0,1,1
683,25.637237682415375,82.39229749516406,707,0,0,0,0,0
578,26.422053579580584,57.94246596750956,803,1,0,0,0,1
595,34.54711935393544,80.62608157332801,850,1,0,0,0,0
520,28.67074655345389,59.12868372372707,510,1,1,1,0,1
363,30.530209095980922,65.28377279511383,594,1,0,1,0,0
723,29.824128787459347,69.7560233102856,867,1,1,1,0,0
328,27.27847208027997,50.94438003989306,384,0,0,0,1,0
67,23.666025962296473,83.28003525302269,874,0,1,1,0,1
493,18.554406334362376,28.118205005847155,619,1,0,1,0,0
492,31.437701874315678,61.30373849655909,688,1,0,0,1,0
914,30.061319092256838,39.472569721330856,548,1,1,0,0,1
684,27.187005300078347,72.45484550479856,665,1,1,0,1,1
144,25.21975924229953,49.838803128826314,629,1,1,1,0,0
204,26.784625501217292,42.81714113338586,958,0,1,1,0,1
442,16.649341099829638,33.297116605977,178,1,0,1,1,0
189,25.940831166461706,80.63260078867393,114,0,1,1,0,1
740,22.807750760419605,25.84330927443249,627,1,1,0,0,1
398,16.27914856954128,22.43946181767288,780,0,0,0,0,1
83,29.486087737438403,81.42089979542767,871,1,0,1,0,0
729,19.003615181098148,59.705075404390094,118,0,0,0,1,1
394,16.79705011015364,80.14323132909095,26,0,0,0,1,0
799,27.6216164369486,83.39728991833465,163,1,0,1,1,0
1003,27.178140466122098,39.52110700450058,383,0,1,1,1,0
321,20.183946360542286,28.943027511698183,864,0,1,0,0,0
571,16.142340647526236,37.52833046567212,723,1,0,0,1,0
630,20.45221164809792,73.94368252730263,362,0,0,0,1,1
367,18.658235935758835,44.72283579133605,412,1,0,1,1,1
240,21.78662948704224,37.215760057570606,498,0,1,0,0,1
340,28.993156469013243,59.99782987839962,307,0,1,1,1,0
288,32.51892417173086,62.227985779065115,280,1,1,0,1,0
21,31.555957921736418,83.87440892735975,263,0,0,1,0,0
140,20.504955525985608,78.55915023404356,69,1,1,1,1,1
648,15.839035009547477,48.909169837613504,815,1,0,0,1,1
194,32.24468609928962,62.25922681466247,372,0,0,0,1,1
17,26.713513717797774,84.18251393963847,410,1,0,0,0,1
641,25.457298046106366,41.18256748073087,322,0,1,1,0,1
259,20.89193970785873,83.77780515509463,283,1,1,0,1,1
448,22.662988330835528,70.4311574955597,795,0,1,0,0,0
576,25.17119279918711,34.52905055596143,278,1,1,1,0,1
370,23.945986734195415,80.20913183179505,472,0,1,0,1,0
397,34.165049831191666,69.33443659901467,882,0,0,0,1,1
506,31.81326195468971,33.48399935025525,457,0,1,0,1,1
342,28.560406354166258,40.18425674051716,676,1,1,1,1,1
338,26.664271830337277,83.84324854985196,175,0,0,0,1,0
2,21.836532623850076,35.204454013742165,340,1,0,1,0,1
179,15.165350546677603,81.17822858979235,788,0,0,0,0,1
447,27.470041945075984,72.07922135437914,514,0,0,1,1,0
269,27.095460659041766,22.79268130933866,3,1,1,1,1,1
109,23.70232378429086,49.790178933212,879,1,0,0,1,1
330,34.389952393748466,56.55653993322194,496,1,1,1,1,0
550,18.161555971766862,29.434500748045387,300,0,0,0,0,1
120,22.115963682765198,75.93135491981316,1018,1,1,1,1,1
383,33.9865940791842,24.87917082901357,157,1,1,1,1,1
239,18.11234506865465,55.78783791737155,1016,0,1,0,1,1
269,30.91399110958909,65.39814180198974,882,0,0,0,1,1
794,32.204171746162295,62.14422132273247,911,1,1,1,1,1
356,24.733447817446745,71.66300807373398,843,1,0,1,0,0
557,34.31064050165257,48.26495038182057,32,1,0,1,1,0
842,22.948202933206744,30.552292849506053,204,1,1,1,0,0
903,30.73647647948775,67.17362988813827,246,0,0,1,1,0
494,34.886612179772,56.77943010358527,96,0,0,0,0,0
511,29.73024913108241,65.11454715247677,248,0,1,0,0,1
213,34.22216744178438,89.68103252289367,822,1,0,0,1,1
113,27.927488230782984,85.24778059925862,735,0,1,1,1,0
675,19.86938199924139,77.82523622806613,778,0,1,0,1,0
73,27.256408698631066,36.469750797232244,392,0,0,1,1,1
830,30.213926633476948,42.672403819668425,640,0,0,0,0,0
490,18.33938293224798,71.1371568120816,203,0,0,1,0,0
635,23.293227561281434,54.262529381470465,111,0,1,1,1,1
447,23.454010196106992,57.72819673569821,2,0,0,0,1,1
94,29.164033607590106,74.37575394012126,550,1,0,1,1,0
502,22.631700376566243,58.93763444762357,402,0,0,0,0,0
923,22.49529979690946,26.435839020675715,886,1,1,0,0,0
196,15.41316496361474,38.46081609165282,418,0,0,0,1,1
410,16.960040465079878,29.09161760216381,407,1,1,1,0,1
690,18.79336402739951,55.21162631610488,894,1,0,0,0,1
559,27.553730547268188,72.6439498761302,676,1,0,0,0,1
811,26.681723217267475,21.910353764126146,1023,1,1,0,1,0
563,25.21751679651092,42.45882306680888,880,1,1,1,1,1
746,25.4890406819855,57.45371062163596,681,0,1,0,0,0
754,15.879401078832743,69.60082211073075,997,1,1,1,0,0
350,26.864490281082084,21.122458186440518,357,1,0,0,1,0
573,26.16004670946274,78.73646049718494,210,1,0,1,0,0
112,16.2811506877883,34.142792368470154,1017,0,0,1,1,0
452,26.478602941171644,41.715864555170654,286,0,0,1,0,0
990,20.773998392083676,51.70892242070188,137,0,0,0,0,0
983,27.13865911495859,43.40513728319361,460,1,0,1,0,1
280,15.431181820716107,71.06798566682387,430,0,1,1,1,0
89,24.514618461804844,29.531775351041432,823,1,0,1,1,1
327,19.868839913353945,60.67780587619711,436,1,1,0,1,0
988,20.01028245576553,53.1805025023141,707,1,0,1,1,1
679,31.11961783009526,42.0911411370749,373,0,0,1,0,1
36,24.730636184856074,39.389120685712406,623,1,0,0,1,0
997,17.3124304656365,42.56226788272196,750,0,0,1,1,1
572,25.987859874035767,26.1998989770468,767,1,0,0,1,0
467,29.04603134272064,80.9553381853662,121,0,0,0,1,0
1014,16.2731632114393,23.13002239926033,229,0,1,0,0,1
631,16.997423214421893,41.12745018853306,618,0,0,1,1,0
331,28.19227253523797,45.82828817907329,64,1,1,1,0,1
67,25.70133991016875,51.2805031657721,868,0,0,1,0,0
988,20.362190930655068,28.20263697282115,876,0,0,0,1,0
961,20.5140790571053,27.62802004499686,1005,1,1,1,1,1
828,23.318037301494392,62.900965613205706,163,1,1,0,1,1
310,34.61655689280026,29.2847730248412,25,0,0,1,0,0
732,27.664634823577348,62.851961465118166,524,0,1,1,1,0
655,16.874906508352474,44.805812543067105,821,1,1,1,0,0
290,19.301151026697497,70.609470341252,140,1,1,1,0,0
800,29.321288793933178,53.16062964940768,742,0,0,0,0,1
487,31.43801731167307,86.52600412164354,32,0,1,1,1,0
69,20.455427400201582,36.507971018557626,866,1,1,0,1,1
639,23.751741817327726,58.3383069412192,439,0,1,1,0,1
74,33.69398436702262,70.74506796857798,408,0,0,1,1,0
665,34.28876591964996,84.22290740732981,331,0,1,1,1,0
395,28.44325660910916,42.27101609250367,852,1,0,0,1,0
1011,34.39461767998753,69.10656435787334,630,1,1,0,1,1
564,27.151904475725757,47.16818540163259,350,0,1,0,0,1
803,23.39352775750553,51.25867628955302,682,1,1,0,1,1
120,18.55903327686921,56.02127688742803,235,0,1,0,1,1
987,15.310382921362624,57.95164040939175,1013,0,1,0,0,0
642,28.777440911768025,41.19517041365794,789,1,0,0,0,0
516,22.379402663674078,85.29278052927604,846,0,0,0,1,1
26,26.79398920010802,41.198191644146796,269,0,0,1,1,0
50,32.316232651118554,38.75303810652623,653,0,0,0,1,1
726,25.517616422676284,77.75464580716402,940,1,0,1,0,0
610,28.77291675311799,72.39648384105172,316,0,0,1,1,1
336,22.14494085334082,87.24200993779569,258,0,1,0,0,0
947,18.69668230004186,38.95345624324929,698,0,1,1,1,0
418,21.800503616384376,62.49498365727069,818,0,0,1,0,0
94,26.80857710741298,81.16394626684036,487,1,1,1,0,1
527,24.986679448049344,44.46008909431718,949,0,1,0,1,1
29,23.431145541331187,52.817670808056015,9,0,0,1,0,1
777,19.453206763489817,40.88045904621749,361,0,1,1,1,0
319,15.48845779243287,33.91073719846052,344,1,0,0,0,0
489,27.88031801046302,47.838545708953035,22,1,1,1,1,1
516,23.955264834248425,75.52562446605391,462,0,1,0,1,1
298,27.742825133084903,27.613113404099238,374,0,1,0,0,1
41,17.76333083090823,42.589602228026365,456,0,1,1,1,1
166,24.518321702116133,79.73802288423556,89,1,0,1,0,1
853,24.554267449460212,73.36182782818199,428,0,1,0,1,1
900,23.592488366656244,74.5087111892702,258,1,1,0,1,0
724,25.44099130282369,41.307530331259784,768,1,0,1,0,1
248,17.080136966247693,54.21533289908614,657,0,0,0,1,1
242,15.84678818448281,47.349063357468445,653,0,1,0,0,1
702,29.03701263640235,33.23885768831738,836,0,0,1,0,0
194,26.117658860341415,60.148016705191026,487,1,1,1,1,1
645,15.456690894741316,23.14069361975718,566,0,0,1,1,0
53,20.303183552493675,69.78723844898559,271,1,1,0,0,1
523,22.505689458795228,58.549799445091196,623,1,0,0,1,0
934,24.504108759250702,49.243113913870275,964,1,1,1,1,1
830,21.339408777166266,59.027652448137275,727,0,1,1,1,0
146,20.179923390146136,35.391720718440716,218,1,1,0,1,1
619,29.47482859378419,84.03642682875372,535,1,1,0,0,0
925,23.477500708215217,29.256150966599968,142,0,0,0,1,0
464,18.749682376982534,28.248631203856526,906,0,0,1,0,0
1005,22.960399123595753,71.04975614723071,278,1,1,1,0,0
809,27.843001067380303,39.624762704607,882,0,0,1,0,0
311,33.36480022292923,80.87904561976961,567,0,1,0,0,0
831,22.805787357799883,34.61721036761774,1007,0,1,1,0,1
555,33.17878088059726,53.89015730238681,278,1,1,1,1,0
502,29.989778566200215,41.793247074246594,815,1,1,0,1,0
701,15.874173049500444,82.4566965949389,370,0,1,1,1,0
950,33.30915321857037,74.377604754489,40,0,0,1,0,0
806,18.33633370676063,58.581694878223956,782,1,0,1,0,1
82,32.5236874027406,77.66238777386661,208,0,1,0,0,0
168,20.87647515229056,52.94130121486587,966,0,0,1,0,1
49,26.486352449351926,69.73696734384797,558,0,0,0,0,0
637,27.131769026325532,45.93563315805323,717,0,1,0,0,1
751,25.885639328002032,72.49744371771185,850,1,0,1,0,1
345,33.02706592404058,38.10769948921027,207,1,1,0,0,0
988,30.080637940304385,64.07840388134333,1017,0,0,0,0,0
411,16.585717453032185,64.55329032183889,506,0,1,1,1,1
25,21.854746970043642,38.26338626810775,857,1,0,0,0,1
930,25.567849591806734,46.596716187841835,58,1,1,0,1,1
811,16.231409424124124,78.96472660388073,524,1,1,1,1,1
217,29.525155073789033,41.422823783512015,767,1,0,0,1,0
153,21.304284784368992,69.15668919114805,733,0,1,1,0,1
765,30.619031824508024,55.598494163431596,918,1,0,0,0,1
813,15.51431987882349,25.96245432507695,99,0,1,0,0,0
434,16.7472157452559,72.6173053091745,739,1,1,0,0,1
338,31.11925741698871,49.29201263628653,635,0,0,0,0,1
739,32.31425977885846,56.80156824006355,699,0,0,1,1,0
326,21.551388649612385,83.46916739243053,323,0,1,1,0,0
203,27.813212245612082,54.6212614769205,980,0,0,0,1,1
613,23.765364822490582,51.51312068748152,73,0,1,1,0,1
255,18.5466250117772,73.09732962479464,576,1,0,1,1,1
203,33.71551506410284,66.40244885931102,381,1,0,0,0,1
448,19.390515398322123,41.55759826800725,744,1,0,1,1,0
683,26.428651036774735,29.80357403644458,336,1,0,0,0,0
57,31.80222098914157,81.09590906207218,320,1,1,0,1,0
65,17.84337390215015,59.782224145338866,895,1,1,0,0,1
835,32.47946679476761,39.95041241767673,664,1,0,0,1,0
576,19.48389884674812,83.14604211038355,344,0,1,1,1,0
463,16.04630090322658,72.76836249283951,50,1,0,1,0,0
141,23.246883270521018,28.355741520557412,128,1,0,1,1,1
255,32.049289986071436,60.6529998392571,408,0,0,1,0,0
423,32.73248947652756,87.94548004993557,775,0,1,1,1,0
416,20.471415642926495,50.91165760216312,309,0,0,1,1,1
395,29.57576005998505,55.01151878025482,44,1,0,0,1,0
162,18.307072482559246,69.63988774023298,370,1,1,1,1,0
423,24.041832053617494,49.61289902551303,855,0,0,0,1,0
405,21.152176255375693,24.71092764509394,61,0,1,1,0,0
725,29.478954310121548,30.835245696467183,812,1,1,0,0,0
619,18.682979826750888,41.24205174860054,820,0,0,1,0,0
315,23.982692592269604,66.12377148760945,496,1,1,0,1,1
970,33.50357531832263,43.88175812942008,916,1,0,0,1,0
696,19.63632285916201,60.87555507411349,155,0,1,0,1,0
921,16.36255259528111,66.29411386668573,466,1,1,1,0,0
723,17.128417468308797,63.323455747752455,996,1,0,1,0,0
211,18.753670660173157,50.54845546426083,671,1,1,1,0,1
159,34.98235901035347,20.636539231157705,818,0,0,1,1,1
425,34.226072173475785,54.37184770857171,7,0,1,0,0,0
185,20.959706844121794,40.031411925459864,454,0,0,1,0,0
91,30.214979688312305,69.99801437381655,4,1,0,1,0,1
882,15.413806437682297,28.359749955296184,151,0,0,0,0,0
756,17.89715406274128,58.729252698320636,53,1,0,0,0,1
505,29.861577387015448,50.51716409684472,487,1,1,0,0,1
219,25.616327520845626,70.46851837617166,289,1,1,0,1,1
241,16.64556720765342,49.551101653369216,967,1,0,1,0,1
755,28.859681248726275,39.00518731248003,987,0,1,0,1,0
326,20.6699661786887,66.30595116182153,286,0,1,0,1,1
865,17.38450393299658,54.62295420284001,561,1,1,0,0,0
49,20.40234625074866,75.65385331510767,913,0,1,1,1,1
518,31.139078348019275,36.46148430231329,97,0,0,0,0,0
637,33.6252982978632,88.27936301451054,196,1,1,0,1,0
226,33.85511352787087,81.9254011817674,261,0,0,0,1,0
471,18.13283071743856,61.87511291324219,325,1,0,1,0,1
310,34.74025978429313,81.442664710359,21,0,0,0,0,0
960,16.823000244496342,87.9941307802554,493,0,0,0,0,1
303,34.44458534262634,51.76218528323362,775,0,0,1,1,0
98,21.627317733998428,65.57149166899404,1011,1,1,0,0,1
537,22.480200450800602,85.18024607995287,364,0,1,0,0,1
420,24.03736708120698,23.218957126644497,119,1,0,0,0,1
233,24.54464117232231,81.34157527999191,707,0,1,1,0,1
408,25.16706515563341,55.388550690691,540,0,0,0,0,0
395,18.301696791289334,34.926737433441374,103,1,1,1,1,1
788,24.83642913045194,61.836541727207276,934,1,1,0,1,0
412,17.994581391445323,57.99975117245222,105,0,1,1,1,1
663,29.6980540431258,45.0515827725084,483,0,1,1,1,0
244,31.366412129810676,56.979720784551354,41,0,0,1,0,0
858,33.29623855820594,31.204396808224175,920,0,1,0,1,0
588,19.73630954496651,38.87334043364844,68,0,0,1,0,1
52,22.492829992607213,26.786923833993267,904,1,0,1,0,1
199,31.025510330514436,67.62377976225159,512,1,1,0,0,1
735,16.70714170903618,66.08469498334463,958,0,0,1,1,0
412,34.87021986520894,49.85504600589228,644,0,0,0,0,0
546,24.768785744998276,46.176665758562,752,0,1,0,0,0
936,15.03236130253271,39.04930702644879,544,1,0,1,0,1
839,19.99341803634639,54.11671093732179,749,1,1,0,1,1
275,23.59112590986941,51.203610562644755,843,1,1,1,1,0
34,28.2085859091825,88.86121225554538,556,0,0,0,0,0
615,15.266989072127403,29.542224113675978,385,1,1,1,0,0
154,22.86447299505249,42.93620909615331,1019,0,1,1,0,0
555,25.31180079326617,30.35235236566739,304,0,0,1,1,1
538,20.25755322937539,28.45526684228686,613,1,0,0,1,0
619,20.768914053249645,29.184732984552554,369,1,0,1,1,0
77,20.164232144324522,60.88366246946867,549,0,1,1,0,1
488,33.694309921736995,57.03373441292478,606,0,0,0,1,1
379,25.21094996424477,47.907478042747954,446,1,0,0,1,1
1008,15.526416603461854,35.64337536035725,685,0,0,1,1,0
252,16.742355774289102,57.72414045235672,116,1,0,0,1,0
144,23.29999877547843,57.54140886689562,106,1,0,1,0,0
49,25.198568147604274,57.59620754774731,816,1,0,0,1,0
686,26.105758404652512,66.62372421702065,931,1,1,1,0,1
1007,34.243992859252515,22.69109378096236,574,1,1,1,1,0
156,18.48329565953565,38.5862748582547,802,1,0,0,1,0
549,24.400929353265838,46.98372435560134,234,1,1,0,1,1
942,34.19086562821401,72.61170558573409,375,0,0,0,0,1
294,22.036237950103978,55.00312973542861,553,1,0,0,0,0
366,31.462082552530838,84.77870956461115,861,0,0,0,1,1
709,28.367425992059225,72.99470290122864,554,1,0,1,0,1
775,34.108566671911426,38.23970994224215,589,1,0,0,0,0
561,24.105773740975252,39.10518626941613,667,1,0,1,1,0
135,23.546997021159775,49.27888746398844,828,0,0,0,1,0
744,27.082982901043856,30.9454902707433,843,0,0,1,0,1
865,20.778192314956538,32.859325789420254,569,1,0,1,0,0
83,34.996313255473105,26.2487760344995,320,1,1,1,1,1
453,18.48974077451086,30.43677504394774,824,0,1,0,0,0
433,28.831229541577926,80.38301233128476,621,1,1,1,0,0
537,25.701508575865148,66.15838825999836,908,0,0,0,0,1
200,30.055445123050184,44.17352739715286,718,0,0,0,0,0
829,26.427685349895995,41.68770501925411,351,1,0,1,0,1
221,33.359383996543635,38.31624936650096,54,0,1,0,0,0
920,16.182247826183023,36.84130988459814,992,1,0,0,0,0
545,26.791148623114722,56.53800838682479,305,0,1,0,0,0
5,21.2130714941055,27.587577118661397,187,0,1,1,1,0
634,31.099770656204253,28.53043140971635,421,1,1,0,1,1
249,26.528122389251486,52.67308071501796,378,0,1,1,1,1
466,28.39924296742211,80.80777904145562,1,0,0,1,0,0
1001,34.00663690380479,55.94892729482593,587,0,0,0,1,0
42,17.968187553204366,78.70314417137075,694,1,0,0,1,1
764,30.726136118615038,34.56497066805626,626,1,1,0,0,1
534,28.826298306754765,59.81873152537651,802,1,0,0,1,0
299,27.5220172056597,81.78251507500426,676,1,0,0,0,1
769,19.683728087918794,78.72118195418302,154,0,0,0,1,1
250,27.83899265298588,60.54295217899614,904,1,1,1,1,1
402,34.28300691278837,49.38560845742917,1020,1,1,1,0,1
497,25.12532937423997,56.01306527062996,863,1,0,1,0,0
35,32.70945849665465,37.98421789283419,786,0,0,0,1,0
361,19.063235762623492,71.52630316490641,841,0,0,1,1,1
135,16.571632301245803,37.91156950653344,282,0,1,1,0,1
238,24.939863861863564,36.00905697569486,582,1,1,1,1,0
374,29.096694811213144,62.463423422514964,130,0,0,1,0,0
919,31.460790693256296,81.754929962304,822,1,1,1,1,1
988,22.803602112984525,24.655278781767787,210,1,0,0,1,1
305,24.934986556305923,57.310575246257656,976,0,0,0,1,0
574,30.603068759404657,25.336292126817916,33,0,1,1,0,1
762,30.752431600802467,79.916710673995,55,0,1,1,0,1
818,26.085350748483066,35.23590730507786,522,0,0,0,1,1
528,23.533590138629005,72.80131146771332,719,1,0,1,1,0
896,33.578752135363445,79.22534895152333,473,1,0,1,1,0
360,23.279053480684652,83.99256775122413,210,1,1,0,1,0
754,18.85038414415194,49.452609369950565,970,1,0,0,1,1
327,32.25602636688807,82.38294770993933,861,1,0,1,1,1
9,26.37932662916164,84.8336422077512,922,0,1,0,0,0
540,16.78413730495844,85.96616542397125,761,0,0,0,0,1
708,19.112151182350882,55.64333623315506,818,1,1,1,0,0
94,15.629597255304006,85.08899928939418,684,1,1,1,0,0
846,26.176564712341612,31.815211460753364,803,1,0,1,0,0
750,24.0965429055818,67.27144126109152,371,0,0,1,0,1
194,16.25859107867396,53.12791058913098,829,1,1,0,0,0
1002,25.99308402033718,62.606083382909006,603,0,1,1,1,1
998,26.827450479682433,24.731929014251563,254,0,1,0,0,0
135,24.941872440314114,23.835448591917007,243,1,0,0,1,0
634,24.513804736408773,67.86852330207739,471,0,1,0,0,0
129,20.55798732413376,36.530789058226276,848,0,1,0,1,0
125,30.45240691548284,23.222508030439734,306,0,1,0,0,0
402,25.96940796759732,65.61490915788521,956,1,0,1,1,1
239,20.846679245771004,49.454255751955856,625,1,0,1,1,1
317,31.247232495520116,42.470281394207404,237,0,1,0,0,1
941,30.61569874513476,32.4845476745022,530,1,1,0,1,0
217,28.085172560825296,68.02588721797143,256,1,1,0,1,1
221,20.133234469114157,38.01322650737109,561,0,0,0,0,0
299,27.206932151990042,85.35220958978692,491,0,0,1,1,0
583,25.016221974204214,65.47070391728286,27,0,1,1,1,0
69,26.83312581592744,71.10863436181157,668,0,1,1,0,0
746,34.19785016496362,88.68011956984988,846,1,0,1,1,0
344,25.77849768805715,35.96029315456431,17,0,0,0,0,0
903,31.160271057009414,86.9020973783407,612,0,1,1,0,1
583,30.258020484621827,58.45464017354971,974,1,1,0,0,0
990,21.922821039850838,74.03146024544336,211,1,0,0,1,0
864,16.892649527691404,70.39046616253464,429,1,1,1,0,0
698,15.612274692417953,38.35078795791801,922,0,1,0,0,1
538,18.664386318391617,59.1425312104614,256,1,0,1,0,0
141,33.106175673993306,74.58663511243591,544,0,1,1,0,1
703,31.571137724188546,26.52750763610546,481,1,1,1,1,1
930,15.568902346984348,34.6335816366579,788,0,1,1,1,1
674,32.72331126099144,29.73847005475517,687,0,0,1,0,1
538,15.342567062112003,43.01927126899507,296,0,0,1,0,0
210,15.684444950430084,70.31560250814661,92,1,1,1,0,1
429,25.671468521599984,50.6762685535907,167,1,0,1,1,1
662,21.81244389415545,25.514229164303913,881,1,0,0,1,1
468,22.97584198781521,76.56373402923701,817,0,1,0,0,0
301,15.329061217304892,50.76213439024468,617,0,0,0,0,1
36,21.137107191004176,49.547700312368974,485,0,0,0,1,1
